Nama,Latitude,Longitude
タイトーステーション 仙台名掛丁店,38.262128,140.879115
タイトーステーション 船橋店,35.699839,139.986086
タイトーステーション 大宮店,35.907084,139.625664
タイトーステーション 大阪日本橋店 1F,34.660386,135.506127
タイトーステーション 難波店,34.663399,135.503212
タイトーステーション 福岡天神店 1階インフォメーション,33.5896715,130.3972324
オリオン書房 サザン店,35.6972925788,139.4144119569
ドコモショップ目黒駅前店,35.635209,139.71624
ドコモショップ中目黒店,35.644183,139.698447
ドコモショップ代々木店,35.6847954931,139.7027457005
ドコモショップ青山店,35.6700302124,139.7164351796
ドコモショップ新宿南口店,35.689868,139.702746
ドコモショップ新宿小滝橋通り店,35.6970909609,139.6975565667
ドコモショップ新宿三丁目店,35.6905287505,139.7043754242
ドコモショップ渋谷店,35.6614605438,139.701085
ドコモショップ渋谷宮益坂店,35.659737,139.704382
ドコモショップ笹塚店,35.673279,139.663911
ドコモショップ恵比寿ガーデンプレイス店,35.642081,139.713325
ドコモショップ下北沢店,35.660521,139.668451
ドコモショップゲートシティ大崎店,35.619393,139.73106
ヘルシー焼肉八六,34.682672,135.516969
iふぉん太郎 鎌ヶ谷駅前店,35.767293,139.998312
蔦屋書店 海老名市立中央図書館,35.4513478,139.385959
蔦屋書店 多賀城市立図書館,38.2919228,141.0047471
TSUTAYA 相模大野店,35.530568,139.431176
TSUTAYA 日吉本町店,35.547849,139.628864
TSUTAYA 調布駅南口店,35.650512,139.543311
TSUTAYA 読谷店,26.367779,127.744481
TSUTAYA 那覇新都心店,26.224048,127.695667
TSUTAYA 首里店,26.222312,127.726885
TSUTAYA あべの橋店,34.644321,135.513014
TSUTAYA 平塚真土店,35.350256,139.351442
フレッシュランドリー 元今泉店,36.5591966,139.9120957
TSUTAYA 土気店,35.522533,140.273833
TSUTAYA 鴨川店,35.104366,140.096957
TSUTAYA 西友町田店,35.543727,139.4434545
御殿場市商工会,35.3076787,138.9324342
コクミンドラッグ 京都PORTA駅ビル店,34.985959,135.760137
COSARI TOKYO,35.6629021,139.7095392
コインランドリー ChouChou 目黒青葉台店,35.65025,139.692609
イオンナゴヤドーム前店 1F エスカレーター下り前,35.187153,136.943482
イオンモール熱田 1F 熱田広場,35.1369722,136.9085084
イオンスタイル津南 3Fベビー売場前エスカレーター横,34.672019,136.517634
い志井2-kai,35.652266,139.545533
新宿ホルモン,35.691815,139.705997
西鉄福岡（天神）駅改札外北口階段付近ロッカー横,33.5901093277,130.3988295048
メガネスーパー セブンタウンせんげん台,35.936987,139.778302
メガネスーパー GINZA5,35.672661,139.761753
長崎らーめん 西海製麺所 高尾駅前店（さいかい）,35.641173,139.283671
長崎らーめん 西海製麺所 八王子市役所横店（さいかい）,35.6656141,139.3150008
長崎らーめん 西海製麺所 スーパービバホーム長津田店（さいかい）,35.5203135,139.5013945
長崎らーめん 西海製麺所 稲城若葉台店（さいかい）,35.6201419,139.4730271
ごまどころ権現茶屋,35.6274313,139.2503112
マジックバー クオーレ,35.6947354,139.7043775
大宮マルイ 1Fエントランス,35.906953,139.621817
大宮マルイ 7Fレストラン街,35.906953,139.621835
イーアス高尾 1Fインフォメーション横,35.6431829121,139.2891430643
エソラ池袋 1Fエントランスホール、フロアガイド隣,35.729776,139.709685
エソラ池袋 8F 梅蘭 あやの脇,35.729778,139.709706
表参道ヒルズ 青山エントランス B1F,35.667176,139.709042
ローソン 渋谷幡ヶ谷一丁目店,35.6755383,139.6756278
大阪焼肉・ホルモン ふたご 中目黒新館,35.63984,139.7028046
大阪焼肉・ホルモン ふたご 中目黒別館,35.645909,139.695667
ローソン 神泉駅前店,35.6569644,139.6938375
ローソン 渋谷三丁目明治通り店,35.6558111,139.7056614
ローソン 笹塚テラス店,35.6741833,139.6676672
ローソン 西新宿四丁目店,35.6897183,139.6845078
ローソン 代々木八幡駅北店,35.669801,139.688577
ローソン 渋谷ランブリングストリート店,35.658538,139.695336
パセラリゾーツ 秋葉原電気街店,35.698989,139.771606
大阪焼肉・ホルモン ふたご 錦店,35.170631,136.902857
大阪焼肉・ホルモン ふたご 赤坂店,35.6753843,139.7360991
大阪焼肉・ホルモン ふたご 荻窪店,35.705076,139.622214
大阪焼肉・ホルモン ふたご 上野店,35.709347,139.772693
大阪焼肉・ホルモン ふたご 銀座店,35.6701343,139.760109
大阪焼肉・ホルモン ふたご 目黒店,35.6353419,139.7150532
大阪焼肉・ホルモン ふたご 下北沢店,35.6625751,139.6680702
大阪焼肉・ホルモン ふたご 笹塚店,35.6742301,139.6673552
大阪焼肉・ホルモン ふたご 池袋店,35.7319002,139.7106997
大阪焼肉・ホルモン ふたご 中野店,35.7074538,139.6653582
大阪焼肉・ホルモン ふたご 新宿西口店,35.6886961,139.6969614
大阪焼肉・ホルモン ふたご 西新宿7丁目店,35.694403,139.698377
大阪焼肉・ホルモン ふたご 代々木店,35.6823342,139.7020167
大阪焼肉・ホルモン ふたご 恵比寿店,35.6473516,139.7085306
大阪焼肉・ホルモン ふたご 渋谷道玄坂店,35.6568208,139.6959229
大阪焼肉・ホルモン ふたご 浦和店,35.859097,139.654838
大阪焼肉・ホルモン ふたご 川崎店,35.5297698,139.7017623
大阪焼肉・ホルモン ふたご 大宮店,35.9085341,139.6250323
GREEN BROTHERS 青山一丁目店,35.6729793,139.723104
GREEN BROTHERS 大手町店,35.6883463799,139.7656407878
GREEN BROTHERS 麻布十番店,35.6574099,139.7324648
GREEN BROTHERS 恵比寿店,35.646796,139.708104
神戸市立中央図書館,34.6856249,135.1741492
まこと屋 大津堅田店,35.1149303,135.9130311
エディオン 道頓堀店,34.668587,135.504156
エディオン 心斎橋店,34.67157,135.501257
エディオン AKIBA,35.69791157,139.7709892
KITSUNE,35.653371,139.70895
キッズランドUS 埼玉熊谷店,36.146294,139.378693
Kid's US.LAND 浅草エキミセ店 4F,35.7119061,139.7983888
Kid's US.LAND イオン海老名店,35.4502733,139.3930643
アトレヴィ大塚店 2F上りエスカレーター横,35.731413,139.7282773
焼きと銘酒 澤の,36.5741335,136.6487949
脱毛サロンDIONE金沢店,36.5497646365,136.6006235329
トータル ビューティ サロン・ド・クー,36.556689,136.632551
JNTO TIC,35.6775037,139.7626674
カラオケ館 江古田店,35.7374835,139.6724039
カラオケ館 渋谷店,35.660876,139.698156
カラオケ館 蒲田西口店,35.5632847,139.7159791
カラオケ館 下北沢店,35.660552,139.667553
カラオケ館 六本木店,35.6636924,139.7321222
カラオケ館 吉祥寺南口店,35.702631,139.578751
カラオケ館 原宿店,35.6678266,139.705238
カラオケ館 新宿店,35.692808,139.697884
カラオケ館 新橋店,35.666984,139.756681
カラオケ館 吉祥寺北口店,35.704317,139.579507
カラオケ館 赤羽駅前店,35.7789735,139.7223255
イオンモバイル イオンモール各務原店 携帯電話売場,35.39196,136.823888
神戸市営地下鉄 新長田駅,34.657457,135.144415
神戸市営地下鉄 新神戸駅,34.705239,135.195773
カラオケ館 渋谷東口店,35.660134,139.702537
カラオケ館 下北沢2号店,35.66097,139.668819
カラオケ館 赤坂店,35.676426,139.737193
カラオケ館 池袋西口店,35.73186,139.710059
カラオケ館 池袋東口本店,35.729783,139.713905
カラオケ館 町田店,35.543069,139.447755
カラオケ館 神田小川町店,35.695966,139.761628
カラオケ館 大宮店,35.905535,139.625426
カラオケ館 渋谷文化村通り店,35.6602358,139.6972648
カラオケ館 新宿中央口店,35.690291,139.701785
カラオケ館 川崎店,35.53004,139.699565
カラオケ館 上野2号店,35.71014,139.773893
カラオケ館 新宿大ガード店,35.694567,139.699094
カラオケ館 町田2号店,35.542658,139.447877
カラオケ館 赤坂見附店,35.676381,139.736245
カラオケ館 立川店,35.696139,139.414738
カラオケ館 新大久保店,35.701725,139.698845
カラオケ館 浜松町店,35.656764,139.754022
カラオケ館 川口店,35.803671,139.719569
カラオケ館 御徒町店,35.70746,139.775131
カラオケ館 蒲田東口店,35.5619693,139.7172272
カラオケ館 大森店,35.589086,139.729022
カラオケ館 津田沼店,35.691324,140.021929
カラオケ館 池袋南口店,35.727223,139.712077
カラオケ館 船橋店,35.698982,139.986238
カラオケ館 錦本店,35.170167,136.906092
カラオケ館 川越店,35.911025,139.482575
カラオケ館 三軒茶屋店,35.643164,139.670935
カラオケ館 八王子店,35.6571,139.339491
カラオケ館 神田南口店,35.690842,139.771275
カラオケ館 天神本店,33.589308,130.396356
カラオケ館 代々木店,35.683622,139.70111
カラオケ館 亀戸店,35.698472,139.825776
カラオケ館 熊谷店,36.140754,139.389557
カラオケ館 北新地店,34.69778,135.495917
カラオケ館 新宿靖国通り店,35.693405,139.703018
カラオケ館 本厚木店,35.440566,139.365086
カラオケ館 新宿東口店,35.691787,139.702486
カラオケ館 高田馬場店,35.712445,139.706334
カラオケ館 錦糸町店,35.695717,139.813458
カラオケ館 西新宿店,35.68864,139.697131
カラオケ館 名掛丁店,38.26198,140.879322
カラオケ館 北野坂店,34.694764,135.193055
カラオケ館 秋葉原店,35.699291,139.775137
カラオケ館 大塚駅前店,35.732866,139.727933
カラオケ館 十条駅前店,35.761086,139.721507
カラオケ館 西船橋店,35.709592,139.958543
カラオケ館 西新井西口駅前店,35.776458,139.789841
カラオケ館 大和店,35.470753,139.4619848
カラオケ館 カラ館レディース 歌舞伎町店,35.694893,139.701095
カラオケ館 練馬店,35.736493,139.653742
カラオケ館 平塚駅前店,35.329078,139.349779
カラオケ館 狸小路店,43.057003,141.351912
カラオケ館 千葉駅前店,35.61132,140.116457
カラオケ館 すすきの本店,43.056251,141.352852
カラオケ館 浅草国際通り店,35.713923,139.792687
カラオケ館 上野駅前店,35.710808,139.775093
カラオケ館 四条河原町本店,35.004481,135.769478
カラオケ館 三鷹北口駅前店,35.703102,139.561147
カラオケ館 一番町本店,38.262165,140.870972
カラオケ館 横須賀中央店,35.279474,139.6709
カラオケ館 八重洲店,35.680872,139.770972
カラオケ館 新橋外堀通り店,35.667615,139.757107
カラオケ館 広島駅前店,34.396894,132.473056
カラオケ館 日本橋店,35.680426,139.770855
カラオケ館 川越駅前店,35.908993,139.482313
カラオケ館 西鉄天神駅前店,33.589836,130.398622
カラオケ館 小倉本店,33.883882,130.881125
カラオケ館 新橋本店,35.667005,139.758963
カラオケ館 新・歌舞伎町店,35.694837,139.702324
カラオケ館 銀座総本店,35.672867,139.764018
カラオケ館 天文館店,31.589507,130.555788
カラオケ館 大船店,35.352924,139.532875
カラオケ館 横浜西口店,35.464427,139.618574
カラオケ館 野毛店,35.448159,139.629127
カラオケ館 自由が丘店,35.607643,139.667408
カラオケ館 下通り本店,32.800834,130.708541
カラオケ館 西葛西駅前店,35.663921,139.859327
カラオケ館 五反田店,35.626278,139.725006
カラオケ館 浅草雷門店,35.711105,139.795783
カラオケ館 神田西口店,35.691303,139.770259
カラオケ館 渋谷本店,35.660427,139.698712
カラオケ館 大通店,39.702762,141.147711
カラオケ館 天神西通り店,33.589883,130.396106
カラオケ館 小田急町田駅前店,35.543867,139.446348
カラオケ館 一番街店,31.915324,131.421374
カラオケ館 中央通り店,34.392592,132.46346
カラオケ館 千葉中央店,35.610147,140.117719
カラオケ館 相模大野駅前店,35.532183,139.436519
カラオケ館 原宿3号店,35.66994,139.706202
カラオケ館 プリンセス大通り店,35.167269,136.904502
カラオケ館 高田馬場2号店,35.712994,139.706096
カラオケ館 六本木本店,35.662692,139.733131
カラオケ館 西船橋駅前店,35.708475,139.959419
カラオケ館 浦安店,35.665426,139.894034
カラオケ館 東門街店,34.693801,135.191406
カラオケ館 すすきの中央店,43.054617,141.353273
カラオケ館 赤坂サカス前店,35.674151,139.73688
カラオケ館 秋葉原本店,35.697772,139.772276
カラオケ館 大宮東口店,35.906276,139.625776
カラオケ館 高円寺南口駅前店,35.705117,139.650438
カラオケ館 なんば戎橋本店,34.667651,135.501571
カラオケ館 西荻窪駅前店,35.704211,139.600118
カラオケ館 荻窪店,35.704946,139.618867
カラオケ館 藤沢南口店,35.336843,139.48934
カラオケ館 高円寺北口店,35.706011,139.649561
カラオケ館 石神井公園駅前店,35.74292,139.605078
カラオケ館 新小岩店,35.715875,139.858243
カラオケ館 西武新宿駅前店,35.695306,139.70037
カラオケ館 北千住駅前店,35.750332,139.803807
カラオケ館 蒲田西口駅前店,35.563799,139.715173
カラオケ館 武蔵小金井駅前店,35.700575,139.507357
カラオケ館 池袋北口店,35.731851,139.710719
カラオケ館 歌舞伎町本店,35.694335,139.701608
神戸市営地下鉄 学園都市駅,34.681582,135.057747
